platform,vehicle_class,time_period,day_name,is_weekend,Distance(KM),price_mean,price_median,price_min,price_max,ride_count,discount_count
Uber,Economy,Evening Rush,Friday,False,13,1354.16,1365.78,1092.4,1592.85,8.0,2.0
Uber,Economy,Evening Rush,Friday,False,14,1453.6,1444.28,1170.59,1734.16,8.0,2.0
Uber,Economy,Evening Rush,Friday,False,15,1525.25,1527.26,1257.24,1797.37,8.0,2.0
Uber,Economy,Evening Rush,Friday,False,16,1900.28,1900.28,1886.59,1913.96,2.0,0.0
Uber,Economy,Evening Rush,Friday,False,17,1938.1,1938.1,1784.85,2091.34,2.0,0.0
Uber,Economy,Evening Rush,Friday,False,18,2115.99,2115.99,2100.11,2131.87,2.0,0.0
Uber,Economy,Evening Rush,Friday,False,19,1984.76,1984.76,1968.49,2001.04,2.0,0.0
Uber,Economy,Evening Rush,Friday,False,20,2035.52,2035.52,2027.8,2043.25,2.0,0.0
Uber,Economy,Evening Rush,Monday,False,1,452.28,463.79,417.73,463.79,8.0,0.0
Uber,Economy,Evening Rush,Monday,False,2,479.55,491.12,433.05,506.5,8.0,0.0
Uber,Economy,Evening Rush,Monday,False,3,573.5,585.64,518.44,602.76,8.0,0.0
Uber,Economy,Evening Rush,Monday,False,4,865.79,787.46,600.2,1458.72,8.0,0.0
Uber,Economy,Evening Rush,Monday,False,5,782.02,781.18,690.34,864.32,8.0,0.0
Uber,Economy,Evening Rush,Monday,False,6,859.5,878.9,766.48,913.01,8.0,0.0
Uber,Economy,Evening Rush,Monday,False,7,948.47,973.62,855.6,997.21,8.0,0.0
Uber,Economy,Evening Rush,Monday,False,8,1047.71,1051.66,942.53,1116.94,8.0,0.0
Uber,Economy,Evening Rush,Monday,False,9,1155.29,1185.34,1020.84,1251.95,8.0,0.0
Uber,Economy,Evening Rush,Monday,False,10,1401.14,1224.06,845.55,3235.9,8.0,0.0
Uber,Economy,Evening Rush,Monday,False,11,1343.36,1373.8,1185.3,1447.76,8.0,0.0
Uber,Economy,Evening Rush,Monday,False,12,1357.34,1366.1,1128.99,1550.72,8.0,0.0
Uber,Economy,Evening Rush,Monday,False,13,1555.0,1589.2,1352.94,1727.51,8.0,0.0
Uber,Economy,Evening Rush,Monday,False,14,1676.48,1733.4,1432.56,1783.55,8.0,0.0
Uber,Economy,Evening Rush,Monday,False,15,1804.16,1814.44,1519.62,2096.48,8.0,0.0
Uber,Economy,Evening Rush,Monday,False,16,1991.65,1991.65,1884.99,2098.31,2.0,0.0
Uber,Economy,Evening Rush,Monday,False,17,1989.54,1989.54,1942.97,2036.12,2.0,0.0
Uber,Economy,Evening Rush,Monday,False,18,1962.62,1962.62,1845.16,2080.08,2.0,0.0
Uber,Economy,Evening Rush,Monday,False,19,2092.46,2092.46,1982.14,2202.78,2.0,0.0
Uber,Economy,Evening Rush,Monday,False,20,2150.6,2150.6,2012.8,2288.4,2.0,0.0
Uber,Economy,Evening Rush,Saturday,True,1,309.19,309.19,231.89,463.79,6.0,4.0
Uber,Economy,Evening Rush,Saturday,True,2,325.37,325.03,242.39,492.26,6.0,4.0
Uber,Economy,Evening Rush,Saturday,True,3,384.23,398.24,242.42,582.97,6.0,4.0
Uber,Economy,Evening Rush,Saturday,True,4,516.26,519.25,427.38,675.79,6.0,4.0
Uber,Economy,Evening Rush,Saturday,True,5,645.2,708.82,515.68,776.22,4.0,2.0
Uber,Economy,Evening Rush,Saturday,True,6,706.8,703.74,610.25,906.61,6.0,4.0
Uber,Economy,Evening Rush,Saturday,True,7,795.29,784.31,705.44,1006.64,6.0,4.0
Uber,Economy,Evening Rush,Saturday,True,8,898.91,891.7,809.71,1098.87,6.0,4.0
Uber,Economy,Evening Rush,Saturday,True,9,874.9,866.17,698.84,1160.8,5.0,4.0
Uber,Economy,Evening Rush,Saturday,True,10,1088.15,1081.71,994.76,1291.74,6.0,4.0
Uber,Economy,Evening Rush,Saturday,True,11,1190.65,1176.47,1090.59,1431.73,6.0,4.0
Uber,Economy,Evening Rush,Saturday,True,12,944.82,980.46,470.41,1475.17,6.0,4.0
Uber,Economy,Evening Rush,Saturday,True,13,1378.03,1375.71,1288.14,1561.33,6.0,4.0
Uber,Economy,Evening Rush,Saturday,True,14,1471.35,1440.69,1387.17,1698.33,6.0,4.0
Uber,Economy,Evening Rush,Saturday,True,15,1598.08,1560.67,1450.73,1992.32,6.0,4.0
Uber,Economy,Evening Rush,Saturday,True,16,1850.78,1850.78,1827.96,1873.59,2.0,0.0
Uber,Economy,Evening Rush,Saturday,True,17,1864.47,1864.47,1732.86,1996.08,2.0,0.0
Uber,Economy,Evening Rush,Saturday,True,18,2051.78,2051.78,2031.86,2071.71,2.0,0.0
Uber,Economy,Evening Rush,Saturday,True,19,1928.03,1928.03,1896.05,1960.01,2.0,0.0
Uber,Economy,Evening Rush,Saturday,True,20,1996.57,1996.57,1992.03,2001.12,2.0,0.0
Uber,Economy,Evening Rush,Sunday,True,1,756.97,756.97,231.89,1282.06,4.0,4.0
Uber,Economy,Evening Rush,Sunday,True,2,241.1,241.1,240.91,241.28,4.0,4.0
Uber,Economy,Evening Rush,Sunday,True,3,324.07,324.07,323.22,324.91,4.0,4.0
Uber,Economy,Evening Rush,Sunday,True,4,433.09,433.09,425.05,441.13,4.0,4.0
Uber,Economy,Evening Rush,Sunday,True,5,511.22,511.22,509.15,513.3,4.0,4.0
Uber,Economy,Evening Rush,Sunday,True,6,607.83,607.83,607.22,608.44,4.0,4.0
Uber,Economy,Evening Rush,Sunday,True,7,701.58,701.58,695.78,707.39,4.0,4.0
Uber,Economy,Evening Rush,Sunday,True,8,801.35,801.35,795.02,807.68,4.0,4.0
Uber,Economy,Evening Rush,Sunday,True,9,888.26,888.26,884.19,892.33,4.0,4.0
Uber,Economy,Evening Rush,Sunday,True,10,988.61,988.61,978.47,998.75,4.0,4.0
Uber,Economy,Evening Rush,Sunday,True,11,712.2,712.2,333.32,1091.09,4.0,4.0
Uber,Economy,Evening Rush,Sunday,True,12,1143.4,1143.4,1091.15,1195.64,4.0,4.0
Uber,Economy,Evening Rush,Sunday,True,13,1277.1,1277.1,1269.22,1284.98,4.0,4.0
Uber,Economy,Evening Rush,Sunday,True,14,1394.6,1394.6,1375.43,1413.77,4.0,4.0
Uber,Economy,Evening Rush,Sunday,True,15,1489.08,1489.08,1461.97,1516.18,4.0,4.0
Uber,Economy,Evening Rush,Tuesday,False,1,429.24,417.73,417.73,463.79,8.0,0.0
Uber,Economy,Evening Rush,Tuesday,False,2,451.89,439.14,431.73,501.98,8.0,0.0
Uber,Economy,Evening Rush,Tuesday,False,3,540.51,529.02,514.66,593.62,8.0,0.0
Uber,Economy,Evening Rush,Tuesday,False,4,630.39,616.69,595.76,693.58,8.0,0.0
Uber,Economy,Evening Rush,Tuesday,False,5,742.94,731.1,686.35,861.66,8.0,0.0
Uber,Economy,Evening Rush,Tuesday,False,6,1116.68,983.16,761.78,2003.5,8.0,0.0
Uber,Economy,Evening Rush,Tuesday,False,7,894.62,872.67,851.58,994.74,8.0,0.0
Uber,Economy,Evening Rush,Tuesday,False,8,1005.71,983.98,943.91,1133.55,8.0,0.0
Uber,Economy,Evening Rush,Tuesday,False,9,1313.94,1212.7,1019.04,1961.59,8.0,0.0
Uber,Economy,Evening Rush,Tuesday,False,10,1173.41,1131.96,1098.68,1357.06,8.0,0.0
Uber,Economy,Evening Rush,Tuesday,False,11,1580.36,1448.78,1184.64,2499.1,8.0,0.0
Uber,Economy,Evening Rush,Tuesday,False,12,1344.48,1289.47,1264.2,1537.3,8.0,0.0
Uber,Economy,Evening Rush,Tuesday,False,13,1773.54,1651.14,1348.53,2701.7,8.0,0.0
Uber,Economy,Evening Rush,Tuesday,False,14,1561.79,1512.69,1428.33,1782.69,8.0,0.0
Uber,Economy,Evening Rush,Tuesday,False,15,1629.54,1588.82,1514.95,1858.8,8.0,0.0
Uber,Economy,Evening Rush,Tuesday,False,16,2019.13,2019.13,1929.85,2108.41,2.0,0.0
Uber,Economy,Evening Rush,Tuesday,False,17,2021.63,2021.63,1962.7,2080.56,2.0,0.0
Uber,Economy,Evening Rush,Tuesday,False,18,2179.39,2179.39,2158.86,2199.91,2.0,0.0
Uber,Economy,Evening Rush,Tuesday,False,19,2093.56,2093.56,1953.04,2234.09,2.0,0.0
Uber,Economy,Evening Rush,Tuesday,False,20,2170.29,2170.29,2001.9,2338.68,2.0,0.0
Uber,Economy,Late Night,Friday,False,1,657.3,418.8,232.67,2466.39,16.0,2.0
Uber,Economy,Late Night,Friday,False,2,453.1,464.98,267.69,515.69,16.0,2.0
Uber,Economy,Late Night,Friday,False,3,652.11,540.82,342.36,1629.5,16.0,2.0
Uber,Economy,Late Night,Friday,False,4,596.5,603.12,412.77,680.98,16.0,2.0
Uber,Economy,Late Night,Friday,False,5,918.75,689.9,486.81,2729.66,16.0,2.0
Uber,Economy,Late Night,Friday,False,6,731.53,731.38,568.21,811.78,16.0,2.0
Uber,Economy,Late Night,Friday,False,7,776.4,799.46,418.39,885.48,16.0,2.0
Uber,Economy,Late Night,Friday,False,8,876.28,869.63,713.49,963.88,16.0,2.0
Uber,Economy,Late Night,Friday,False,9,930.5,934.66,792.63,1038.73,16.0,2.0
Uber,Economy,Late Night,Friday,False,10,1080.89,1012.48,864.6,1614.59,16.0,2.0
Uber,Economy,Late Night,Friday,False,11,1083.97,1070.07,938.65,1184.49,16.0,2.0
Uber,Economy,Late Night,Friday,False,12,1251.58,1129.57,1010.04,2171.14,16.0,2.0
Uber,Economy,Late Night,Friday,False,13,1234.81,1207.41,1087.07,1432.7,14.0,4.0
Uber,Economy,Late Night,Friday,False,14,1427.1,1315.67,1083.44,2331.45,16.0,2.0
Uber,Economy,Late Night,Friday,False,15,1365.61,1336.63,1243.38,1499.59,16.0,2.0
Uber,Economy,Late Night,Friday,False,16,1332.33,1332.33,1312.35,1352.31,2.0,2.0
Uber,Economy,Late Night,Friday,False,17,1341.84,1341.84,1227.49,1456.2,2.0,2.0
Uber,Economy,Late Night,Friday,False,18,1497.05,1497.05,1466.53,1527.57,2.0,2.0
Uber,Economy,Late Night,Friday,False,19,1455.23,1455.23,1359.55,1550.91,2.0,2.0
Uber,Economy,Late Night,Friday,False,20,1364.98,1364.98,1314.31,1415.66,2.0,2.0
Uber,Economy,Late Night,Saturday,True,1,494.7,418.8,179.92,2261.7,31.0,9.0
Uber,Economy,Late Night,Saturday,True,2,381.36,394.49,179.92,523.38,32.0,8.0
Uber,Economy,Late Night,Saturday,True,3,459.07,483.21,218.13,736.09,32.0,8.0
Uber,Economy,Late Night,Saturday,True,4,523.57,579.87,220.13,682.14,32.0,8.0
Uber,Economy,Late Night,Saturday,True,5,607.78,647.01,353.34,807.02,32.0,8.0
Uber,Economy,Late Night,Saturday,True,6,673.62,719.13,415.45,832.31,32.0,8.0
Uber,Economy,Late Night,Saturday,True,7,894.01,852.71,512.95,1701.51,32.0,10.0
Uber,Economy,Late Night,Saturday,True,8,881.32,859.61,598.76,2562.69,32.0,8.0
Uber,Economy,Late Night,Saturday,True,9,979.18,939.32,683.98,1649.39,32.0,8.0
Uber,Economy,Late Night,Saturday,True,10,1010.05,1024.64,744.8,1485.26,32.0,8.0
Uber,Economy,Late Night,Saturday,True,11,1150.1,1098.14,808.01,1758.23,32.0,8.0
Uber,Economy,Late Night,Saturday,True,12,1113.7,1147.45,873.96,1326.49,30.0,8.0
Uber,Economy,Late Night,Saturday,True,13,1299.47,1240.58,954.61,1935.2,31.0,8.0
Uber,Economy,Late Night,Saturday,True,14,1311.8,1317.7,1036.13,1525.33,32.0,8.0
Uber,Economy,Late Night,Saturday,True,15,1408.27,1409.93,1096.96,1629.71,29.0,6.0
Uber,Economy,Late Night,Saturday,True,16,1641.67,1642.12,1565.64,1716.8,4.0,0.0
Uber,Economy,Late Night,Saturday,True,17,1651.71,1648.66,1480.71,1828.8,4.0,0.0
Uber,Economy,Late Night,Saturday,True,18,1848.77,1851.9,1720.26,1971.02,4.0,0.0
Uber,Economy,Late Night,Saturday,True,19,1791.0,1790.2,1613.28,1970.32,4.0,0.0
Uber,Economy,Late Night,Saturday,True,20,1808.43,1839.4,1667.16,1887.76,4.0,0.0
Uber,Economy,Late Night,Sunday,True,1,995.05,785.38,179.92,2652.04,12.0,6.0
Uber,Economy,Late Night,Sunday,True,2,408.49,427.41,179.92,561.85,11.0,5.0
Uber,Economy,Late Night,Sunday,True,3,516.59,506.44,218.06,977.16,12.0,6.0
Uber,Economy,Late Night,Sunday,True,4,567.34,589.06,266.61,911.6,12.0,6.0
Uber,Economy,Late Night,Sunday,True,5,571.64,587.6,354.49,682.99,12.0,6.0
Uber,Economy,Late Night,Sunday,True,6,591.31,644.04,354.85,778.3,12.0,6.0
Uber,Economy,Late Night,Sunday,True,7,706.0,713.51,514.88,871.4,12.0,6.0
Uber,Economy,Late Night,Sunday,True,8,790.75,786.44,603.54,960.04,12.0,6.0
Uber,Economy,Late Night,Sunday,True,9,848.64,824.54,675.75,1059.29,12.0,6.0
Uber,Economy,Late Night,Sunday,True,10,1146.41,1045.33,752.29,2583.56,10.0,4.0
Uber,Economy,Late Night,Sunday,True,11,1016.04,996.33,834.78,1290.36,12.0,6.0
Uber,Economy,Late Night,Sunday,True,12,1075.77,1073.67,910.42,1321.74,12.0,6.0
Uber,Economy,Late Night,Sunday,True,13,1052.01,1138.27,421.44,1411.79,12.0,6.0
Uber,Economy,Late Night,Sunday,True,14,1118.63,1215.51,382.25,1534.14,12.0,6.0
Uber,Economy,Late Night,Sunday,True,15,1326.9,1284.25,1157.89,1638.21,12.0,6.0
Uber,Economy,Late Night,Sunday,True,16,1694.87,1694.87,1683.42,1706.32,2.0,0.0
Uber,Economy,Late Night,Sunday,True,17,1654.2,1654.2,1600.78,1707.63,2.0,0.0
Uber,Economy,Late Night,Sunday,True,18,1886.12,1886.12,1872.23,1900.01,2.0,0.0
Uber,Economy,Late Night,Sunday,True,19,1770.02,1770.02,1762.89,1777.16,2.0,0.0
Uber,Economy,Late Night,Sunday,True,20,1840.42,1840.42,1832.13,1848.7,2.0,0.0
Uber,Economy,Late Night,Tuesday,False,1,642.33,411.16,359.84,1432.37,20.0,0.0
Uber,Economy,Late Night,Tuesday,False,2,554.1,429.33,359.84,1367.11,20.0,0.0
Uber,Economy,Late Night,Tuesday,False,3,603.44,493.8,437.49,1363.0,20.0,0.0
Uber,Economy,Late Night,Tuesday,False,4,612.82,581.92,517.58,1363.0,20.0,0.0
Uber,Economy,Late Night,Tuesday,False,5,878.2,667.74,600.07,1669.6,20.0,2.0
Uber,Economy,Late Night,Tuesday,False,6,758.18,724.06,679.09,1363.0,20.0,0.0
Uber,Economy,Late Night,Tuesday,False,7,824.4,793.15,682.29,1363.0,20.0,0.0
Uber,Economy,Late Night,Tuesday,False,8,913.96,884.6,843.77,1363.0,20.0,0.0
Uber,Economy,Late Night,Tuesday,False,9,1112.59,960.59,788.43,1902.02,20.0,0.0
Uber,Economy,Late Night,Tuesday,False,10,1219.31,1088.54,991.23,2482.0,20.0,0.0
Uber,Economy,Late Night,Tuesday,False,11,1179.35,1091.56,900.55,2482.0,20.0,0.0
Uber,Economy,Late Night,Tuesday,False,12,1261.87,1174.7,1120.49,2482.0,18.0,0.0
Uber,Economy,Late Night,Tuesday,False,13,1439.65,1282.65,541.22,2524.08,20.0,0.0
Uber,Economy,Late Night,Tuesday,False,14,1337.7,1334.72,777.72,2482.0,20.0,0.0
Uber,Economy,Late Night,Tuesday,False,15,1506.73,1460.95,1198.09,2482.0,20.0,0.0
Uber,Economy,Late Night,Tuesday,False,16,1583.78,1583.78,1563.68,1603.87,2.0,0.0
Uber,Economy,Late Night,Tuesday,False,17,1327.86,1327.86,1178.18,1477.55,2.0,0.0
Uber,Economy,Late Night,Tuesday,False,18,1753.32,1753.32,1717.68,1788.95,2.0,0.0
Uber,Economy,Late Night,Tuesday,False,19,1588.7,1588.7,1568.07,1609.34,2.0,0.0
Uber,Economy,Late Night,Tuesday,False,20,1781.21,1781.21,1665.19,1897.23,2.0,0.0
Uber,Economy,Late Night,Wednesday,False,1,359.84,359.84,359.84,359.84,10.0,0.0
Uber,Economy,Late Night,Wednesday,False,2,359.87,359.84,359.84,360.0,10.0,0.0
Uber,Economy,Late Night,Wednesday,False,3,439.47,437.6,433.91,449.99,9.0,0.0
Uber,Economy,Late Night,Wednesday,False,4,674.11,525.79,514.0,1277.08,10.0,0.0
Uber,Economy,Late Night,Wednesday,False,5,623.3,604.38,600.16,774.69,10.0,0.0
Uber,Economy,Late Night,Wednesday,False,6,909.9,680.8,674.81,1828.94,10.0,0.0
Uber,Economy,Late Night,Wednesday,False,7,754.79,763.52,675.03,767.99,10.0,0.0
Uber,Economy,Late Night,Wednesday,False,8,1145.85,848.46,841.93,3759.27,10.0,0.0
Uber,Economy,Late Night,Wednesday,False,9,900.84,931.22,767.9,944.67,10.0,0.0
Uber,Economy,Late Night,Wednesday,False,10,1027.91,1014.44,999.39,1097.28,10.0,0.0
Uber,Economy,Late Night,Wednesday,False,11,1414.55,1096.64,1007.9,3105.14,10.0,0.0
Uber,Economy,Late Night,Wednesday,False,12,1402.91,1173.49,1159.7,2330.36,10.0,0.0
Uber,Economy,Late Night,Wednesday,False,13,1256.06,1259.22,1243.32,1263.14,10.0,0.0
Uber,Economy,Late Night,Wednesday,False,14,1338.79,1331.02,1263.43,1413.26,10.0,0.0
Uber,Economy,Late Night,Wednesday,False,15,1721.07,1454.72,1407.0,2777.52,10.0,0.0
Uber,Economy,Midday,Friday,False,1,323.34,352.5,176.25,392.23,16.0,4.0
Uber,Economy,Midday,Friday,False,2,321.2,352.5,176.25,392.23,18.0,5.0
Uber,Economy,Midday,Friday,False,3,339.02,374.32,184.31,412.14,19.0,5.0
Uber,Economy,Midday,Friday,False,4,429.81,428.12,210.41,1164.92,19.0,5.0
Uber,Economy,Midday,Friday,False,5,457.69,484.31,238.44,575.26,19.0,5.0
Uber,Economy,Midday,Saturday,True,1,284.24,284.24,176.25,392.23,8.0,4.0
Uber,Economy,Midday,Saturday,True,2,284.24,284.24,176.25,392.23,8.0,4.0
Uber,Economy,Midday,Saturday,True,3,298.59,298.96,183.69,412.77,8.0,4.0
Uber,Economy,Midday,Saturday,True,4,346.34,343.82,209.22,488.51,8.0,4.0
Uber,Economy,Midday,Saturday,True,5,385.65,385.12,236.31,536.05,8.0,4.0
Uber,Economy,Midday,Saturday,True,6,432.24,430.84,269.36,597.91,8.0,4.0
Uber,Economy,Midday,Saturday,True,7,541.01,647.08,321.18,654.77,6.0,2.0
Uber,Economy,Midday,Saturday,True,8,545.54,545.93,372.54,717.77,8.0,4.0
Uber,Economy,Midday,Saturday,True,9,599.66,595.17,427.6,780.67,8.0,4.0
Uber,Economy,Midday,Saturday,True,10,669.28,680.74,478.74,836.9,8.0,4.0
Uber,Economy,Midday,Saturday,True,11,737.02,722.5,529.28,973.78,8.0,4.0
Uber,Economy,Midday,Saturday,True,12,726.02,666.27,586.64,984.91,8.0,4.0
Uber,Economy,Midday,Saturday,True,13,791.47,635.56,632.69,1106.16,6.0,4.0
Uber,Economy,Midday,Saturday,True,14,916.77,906.4,680.25,1174.03,8.0,4.0
Uber,Economy,Midday,Saturday,True,15,976.71,968.04,737.07,1233.71,8.0,4.0
Uber,Economy,Midday,Sunday,True,1,176.25,176.25,176.25,176.25,2.0,2.0
Uber,Economy,Midday,Sunday,True,2,176.25,176.25,176.25,176.25,2.0,2.0
Uber,Economy,Midday,Sunday,True,3,184.37,184.37,181.43,187.31,2.0,2.0
Uber,Economy,Midday,Sunday,True,4,208.91,208.91,206.45,211.37,2.0,2.0
Uber,Economy,Midday,Sunday,True,5,279.97,279.97,234.44,325.5,2.0,2.0
Uber,Economy,Midday,Sunday,True,6,270.02,270.02,264.95,275.1,2.0,2.0
Uber,Economy,Midday,Sunday,True,7,320.52,320.52,320.23,320.81,2.0,2.0
Uber,Economy,Midday,Sunday,True,8,398.12,398.12,373.5,422.74,2.0,2.0
Uber,Economy,Midday,Sunday,True,9,397.9,397.9,373.34,422.45,2.0,2.0
Uber,Economy,Midday,Sunday,True,10,474.92,474.92,468.98,480.86,2.0,2.0
Uber,Economy,Midday,Sunday,True,11,523.08,523.08,520.11,526.05,2.0,2.0
Uber,Economy,Midday,Sunday,True,12,577.01,577.01,571.08,582.94,2.0,2.0
Uber,Economy,Midday,Sunday,True,13,625.52,625.52,624.07,626.96,2.0,2.0
Uber,Economy,Midday,Sunday,True,14,690.25,690.25,672.69,707.81,2.0,2.0
Uber,Economy,Midday,Sunday,True,15,728.77,728.77,726.99,730.55,2.0,2.0
Uber,Economy,Midday,Tuesday,False,1,445.62,392.23,352.5,919.39,26.0,0.0
Uber,Economy,Midday,Tuesday,False,2,418.39,372.36,352.5,1588.88,26.0,0.0
Uber,Economy,Midday,Tuesday,False,3,386.73,376.9,362.71,415.71,26.0,0.0
Uber,Economy,Midday,Tuesday,False,4,487.37,436.53,411.96,1016.31,26.0,2.0
Uber,Economy,Midday,Tuesday,False,5,509.66,519.62,469.16,576.18,26.0,0.0
Uber,Economy,Midday,Tuesday,False,6,556.43,534.57,515.32,616.15,26.0,0.0
Uber,Economy,Midday,Tuesday,False,7,661.08,620.91,569.21,1241.15,26.0,0.0
Uber,Economy,Midday,Tuesday,False,8,674.67,672.24,626.82,734.65,26.0,0.0
Uber,Economy,Midday,Tuesday,False,9,725.77,702.99,671.26,800.07,26.0,0.0
Uber,Economy,Midday,Tuesday,False,10,782.74,772.29,718.55,859.49,26.0,0.0
Uber,Economy,Midday,Tuesday,False,11,833.18,806.49,770.93,938.79,26.0,0.0
Uber,Economy,Midday,Tuesday,False,12,854.43,835.09,659.14,1000.45,25.0,0.0
Uber,Economy,Midday,Tuesday,False,13,946.59,910.89,871.8,1045.3,26.0,2.0
Uber,Economy,Midday,Tuesday,False,14,1023.28,981.16,920.08,1152.99,25.0,0.0
Uber,Economy,Midday,Tuesday,False,15,1083.92,1025.28,973.98,1380.59,26.0,0.0
Uber,Economy,Midday,Tuesday,False,16,1212.94,1212.8,1186.82,1239.34,4.0,0.0
Uber,Economy,Midday,Tuesday,False,17,1219.83,1221.48,1119.07,1317.28,4.0,0.0
Uber,Economy,Midday,Tuesday,False,18,1339.11,1340.54,1309.93,1365.43,4.0,0.0
Uber,Economy,Midday,Tuesday,False,19,1234.7,1238.96,1215.79,1245.12,4.0,0.0
Uber,Economy,Midday,Tuesday,False,20,1268.39,1264.68,1260.01,1284.19,4.0,0.0
Uber,Economy,Midday,Wednesday,False,1,449.41,446.8,426.9,495.32,17.0,0.0
Uber,Economy,Midday,Wednesday,False,2,692.13,449.73,424.48,4817.34,18.0,0.0
Uber,Economy,Midday,Wednesday,False,3,472.29,466.66,442.08,523.79,18.0,0.0
Uber,Economy,Midday,Wednesday,False,4,539.55,536.82,506.71,595.49,18.0,0.0
Uber,Economy,Midday,Wednesday,False,5,614.09,595.93,574.15,719.35,18.0,0.0
Uber,Economy,Midday,Wednesday,False,6,761.96,655.04,632.68,1539.34,18.0,0.0
Uber,Economy,Midday,Wednesday,False,7,726.13,706.68,695.45,879.15,18.0,0.0
Uber,Economy,Midday,Wednesday,False,8,926.69,806.66,762.3,1370.8,18.0,0.0
Uber,Economy,Midday,Wednesday,False,9,863.4,858.82,796.07,982.76,18.0,0.0
Uber,Economy,Midday,Wednesday,False,10,1031.03,923.27,859.02,1775.58,18.0,0.0
Uber,Economy,Midday,Wednesday,False,11,1027.52,979.53,939.16,1299.41,18.0,0.0
Uber,Economy,Midday,Wednesday,False,12,1070.24,1050.01,1006.61,1199.78,18.0,0.0
Uber,Economy,Midday,Wednesday,False,13,1232.08,1113.16,1080.72,1987.47,17.0,0.0
Uber,Economy,Midday,Wednesday,False,14,1224.15,1193.15,1120.95,1424.93,18.0,0.0
Uber,Economy,Midday,Wednesday,False,15,1343.64,1245.94,1178.41,1878.12,18.0,0.0
Uber,Economy,Midday,Wednesday,False,16,1517.72,1517.72,1510.43,1525.02,2.0,0.0
Uber,Economy,Midday,Wednesday,False,17,1490.4,1490.4,1372.29,1608.51,2.0,0.0
Uber,Economy,Midday,Wednesday,False,18,1467.46,1467.46,1321.69,1613.23,2.0,1.0
Uber,Economy,Midday,Wednesday,False,19,1496.74,1496.74,1469.62,1523.86,2.0,0.0
Uber,Economy,Midday,Wednesday,False,20,1545.9,1545.9,1510.73,1581.07,2.0,0.0
Uber,Economy,Morning Rush,Saturday,True,1,308.13,355.81,159.49,359.07,8.0,2.0
Uber,Economy,Morning Rush,Saturday,True,2,424.85,430.2,189.31,865.14,8.0,2.0
Uber,Economy,Morning Rush,Saturday,True,3,434.18,502.45,222.45,504.89,8.0,2.0
Uber,Economy,Morning Rush,Saturday,True,4,505.63,580.79,259.39,594.91,8.0,2.0
Uber,Economy,Morning Rush,Saturday,True,5,800.35,655.21,464.69,2010.77,8.0,2.0
Uber,Economy,Morning Rush,Saturday,True,6,859.49,732.42,398.81,2059.92,8.0,2.0
Uber,Economy,Morning Rush,Saturday,True,7,719.74,798.09,456.69,832.52,8.0,2.0
Uber,Economy,Morning Rush,Saturday,True,8,805.46,882.8,523.6,907.22,8.0,2.0
Uber,Economy,Morning Rush,Saturday,True,9,853.8,924.26,589.02,983.77,8.0,2.0
Uber,Economy,Morning Rush,Saturday,True,10,943.38,1032.31,649.84,1059.59,8.0,2.0
Uber,Economy,Morning Rush,Saturday,True,11,1018.13,1105.5,716.18,1167.8,8.0,2.0
Uber,Economy,Morning Rush,Saturday,True,12,1001.08,998.73,776.42,1225.06,8.0,2.0
Uber,Economy,Morning Rush,Saturday,True,13,1196.23,1255.58,843.93,1275.92,7.0,1.0
Uber,Economy,Morning Rush,Saturday,True,14,1258.73,1351.16,903.69,1390.55,8.0,2.0
Uber,Economy,Morning Rush,Saturday,True,15,1164.21,1179.81,844.04,1535.28,8.0,2.0
Uber,Economy,Morning Rush,Saturday,True,16,1500.94,1500.94,1483.63,1518.24,2.0,0.0
Uber,Economy,Morning Rush,Saturday,True,17,1513.05,1513.05,1403.42,1622.68,2.0,0.0
Uber,Economy,Morning Rush,Saturday,True,18,1659.14,1659.14,1640.91,1677.36,2.0,0.0
Uber,Economy,Morning Rush,Saturday,True,19,1541.32,1541.32,1520.16,1562.47,2.0,0.0
Uber,Economy,Morning Rush,Saturday,True,20,1586.38,1586.38,1580.18,1592.59,2.0,0.0
Uber,Economy,Morning Rush,Sunday,True,1,257.65,257.46,159.49,356.19,8.0,4.0
Uber,Economy,Morning Rush,Sunday,True,2,308.39,308.83,190.04,425.85,8.0,4.0
Uber,Economy,Morning Rush,Sunday,True,3,491.08,496.96,224.18,746.23,8.0,4.0
Uber,Economy,Morning Rush,Sunday,True,4,424.15,421.22,265.46,588.71,8.0,4.0
Uber,Economy,Morning Rush,Sunday,True,5,721.9,642.52,334.06,1268.49,8.0,4.0
Uber,Economy,Morning Rush,Sunday,True,6,558.81,559.04,398.89,718.26,8.0,4.0
Uber,Economy,Morning Rush,Sunday,True,7,750.68,791.7,400.22,1019.1,8.0,4.0
Uber,Economy,Morning Rush,Sunday,True,8,645.85,535.54,533.74,868.28,6.0,4.0
Uber,Economy,Morning Rush,Sunday,True,9,988.65,937.86,533.51,1545.37,8.0,4.0
Uber,Economy,Morning Rush,Sunday,True,10,841.67,842.79,661.38,1019.71,8.0,4.0
Uber,Economy,Morning Rush,Sunday,True,11,1137.23,1087.26,721.02,1653.38,8.0,4.0
Uber,Economy,Morning Rush,Sunday,True,12,1159.97,1062.84,784.98,1729.2,8.0,4.0
Uber,Economy,Morning Rush,Sunday,True,13,1146.27,1059.32,660.58,1805.86,8.0,4.0
Uber,Economy,Morning Rush,Sunday,True,14,1115.56,1121.41,873.57,1345.85,8.0,4.0
